smiles,pred_pIC50,novel,formula,MW,LogP,HBD,HBA,TPSA,RotBonds,HeavyAtoms,Fsp3,MR,Rings,AromaticRings,QED,Lipinski,LipViolations,Ghose,Veber,Egan,Muegge,LeadLike,ESOL_logS,Solubility,GI_absorption,BBB,Pgp_substrate,LogKp,CYP1A2_inhibitor,CYP2C9_inhibitor,CYP2C19_inhibitor,CYP2D6_inhibitor,CYP3A4_inhibitor,hERG,PAINS
CCC1=C2c3ccc(O)cc3CC2c2ccc(O)cc2NCC1,6.798,True,C20H21NO2,307.4,4.42,3,3,52.5,1,23,0.3,93.0,4,2,0.731,True,0,True,True,True,True,False,-4.85,Moderately Soluble,High,True,False,-5.04,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)OC1C,6.911,True,C23H27NO3,365.5,4.41,1,4,41.9,6,27,0.39,107.0,4,2,0.823,True,0,True,True,True,True,False,-4.82,Moderately Soluble,High,True,False,-5.4,True,False,True,True,True,High,
CN1CCN(Cc2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccc(O)cc21,7.819,True,C28H33N3O4,475.6,4.21,2,7,68.6,7,35,0.36,136.3,5,3,0.531,True,0,False,True,True,True,False,-5.36,Moderately Soluble,High,True,False,-6.21,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CS2(C)c2ccc(O)cc2C(C)C1,7.113,True,C21H24O2S,340.5,5.73,2,2,40.5,1,24,0.33,101.9,4,2,0.695,False,1,False,True,True,False,False,-5.87,Moderately Soluble,High,True,False,-4.31,False,False,True,False,True,Low,
CCC1=Cc2cc(O)ccc2NC1c1ccc(O)cc1,6.824,True,C17H17NO2,267.3,4.06,3,3,52.5,2,20,0.18,80.8,3,2,0.719,True,0,True,True,True,True,False,-4.37,Moderately Soluble,High,True,False,-5.05,False,False,True,True,True,High,
Oc1ccc(O)c2cc3c(c-2c1)OCCN1CCC1CCCC3,6.61,True,C19H23NO3,313.4,3.38,2,4,52.9,0,23,0.47,89.4,4,0,0.783,True,0,True,True,True,True,True,-4.24,Moderately Soluble,High,True,False,-5.81,False,False,False,False,False,Medium,
OC1=CC=C(c2cc3cc(O)ccc3c3ccc(O)cc23)CC1,6.71,True,C20H16O3,304.3,5.02,3,3,60.7,1,23,0.1,92.7,4,3,0.553,False,1,True,True,True,False,False,-5.28,Moderately Soluble,High,True,False,-4.59,False,False,True,False,True,Low,
CCC1=[SH]c2cc(O)ccc2C1c1ccc(OCCN2CCCO2)cc1,7.084,True,C21H25NO3S,371.5,3.96,2,4,41.9,6,26,0.38,106.6,4,2,0.596,True,0,True,True,True,True,True,-4.58,Moderately Soluble,High,True,False,-5.75,False,False,True,True,True,Medium,thio_ketone(43)
CCN1CCc2cc(O)ccc2N1CCc1ccc(N2CCOCC2)cc1,6.052,True,C22H29N3O2,367.5,3.07,1,5,39.2,5,27,0.45,109.6,4,2,0.879,True,0,True,True,True,True,True,-4.05,Moderately Soluble,High,True,False,-6.36,True,False,True,True,True,Medium,anil_di_alk_E(186)
Oc1ccc(Nc2ccc(O)ccc3c(O)ccc4oc2cc43)cc1,6.12,True,C20H15NO4,333.3,5.01,4,5,85.9,2,25,0.0,97.3,4,4,0.388,False,1,True,True,True,False,False,-5.55,Moderately Soluble,High,False,False,-4.78,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)C(c2ccccc2)O1,7.037,True,C25H22O2,354.4,5.78,1,2,29.5,3,27,0.2,107.4,5,3,0.646,False,1,False,True,True,False,False,-5.97,Moderately Soluble,High,True,False,-4.36,True,False,True,False,True,Low,
O=C1c2cc3c1ccc(O)c3ccc(O)ccc2NCCC1=CSOC=C1,6.697,True,C21H17NO4S,379.4,4.8,3,6,78.8,4,27,0.1,107.3,4,2,0.565,True,0,True,True,True,True,False,-5.33,Moderately Soluble,High,False,False,-5.21,False,False,True,True,True,High,
OC1=CC=C2C3=CC=CSC(=C1)CN(CCc1cc(O)ccc12)C3,6.466,True,C20H19NO2S,337.4,4.16,2,4,43.7,0,24,0.2,99.8,4,1,0.746,True,0,True,True,True,True,False,-4.74,Moderately Soluble,High,True,False,-5.4,False,False,True,True,False,High,
CC1=C(c2ccc(O)cc2)C1=C(c1ccc(O)cc1)C1c2ccc(O)cc21,7.006,True,C24H18O3,354.4,5.19,3,3,60.7,3,27,0.08,105.7,5,3,0.606,False,1,True,True,True,False,False,-5.6,Moderately Soluble,High,True,False,-4.78,False,False,True,False,True,Low,
CCN1C=CN(c2ccc3c(Cl)ccc2c3=C(CO)c2ccc(O)cc2)CC1,6.482,True,C23H23ClN2O2,394.9,3.72,2,4,46.9,4,28,0.22,115.6,4,3,0.708,True,0,True,True,True,True,True,-4.77,Moderately Soluble,High,True,False,-6.07,False,False,True,True,True,Medium,
Oc1ccc(C2=Cc3cc(O)ccc3CN2c2ccc(OCCN3CCOC3)cc2)cc1,7.637,True,C26H26N2O4,430.5,4.28,2,6,65.4,6,32,0.23,124.6,5,3,0.609,True,0,True,True,True,True,False,-5.23,Moderately Soluble,High,True,False,-5.89,False,False,True,True,True,High,
C#CCN1CC(c2ccc(O)cc2)C(c2ccc(OCCN3CCOCC3)cc2)Oc2ccc(O)cc21,7.738,True,C30H32N2O5,500.6,4.17,2,7,74.6,7,37,0.33,142.6,5,3,0.472,False,1,False,True,True,True,False,-5.47,Moderately Soluble,High,False,False,-6.39,False,False,False,False,True,High,
CCOC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,7.052,True,C24H20O5,388.4,4.69,3,5,87.0,4,29,0.12,109.8,4,3,0.604,True,0,True,True,True,True,False,-5.4,Moderately Soluble,High,False,False,-5.34,False,False,True,False,True,Low,
CCC12Cc3cc(O)ccc3C1(Cc1cccc(O)c1)CS2,7.177,True,C19H20O2S,312.4,4.03,2,3,40.5,3,22,0.37,90.8,4,2,0.899,True,0,True,True,True,True,False,-4.52,Moderately Soluble,High,True,False,-5.34,False,False,True,False,True,Low,
CC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCS3)cc2)Oc2ccc(O)cc21,9.369,True,C26H25NO4S,447.6,5.5,2,6,62.2,6,32,0.23,128.0,5,3,0.486,False,1,True,True,True,False,False,-6.1,Insoluble,High,True,False,-5.13,False,False,True,True,True,High,
O=C1CC(c2ccc(O)cc2)C(c2ccccc2)C1Oc1ccc(O)cc1,6.479,True,C23H20O4,360.4,4.39,2,4,66.8,4,27,0.17,102.2,4,3,0.724,True,0,True,True,True,True,False,-5.07,Moderately Soluble,High,True,False,-5.38,False,False,True,False,True,Low,
Cc1cc(O)ccc1-c1ccc(CSN2CCCC2)nc1,6.574,True,C17H20N2OS,300.4,4.01,1,4,36.4,4,21,0.35,88.2,3,2,0.866,True,0,True,True,True,True,False,-4.39,Moderately Soluble,High,True,False,-5.29,True,False,True,True,True,High,
OC1=CC=C(C2=Cc3cc(O)ccc32)C=C(O)C=C1,6.542,True,C16H12O3,252.3,3.63,3,3,60.7,1,19,0.0,74.6,3,1,0.715,True,0,False,True,True,True,True,-3.86,Soluble,High,True,False,-5.26,False,False,True,False,False,Low,
OC1=CC=C2C(CN3CCCC3)Oc3ccc(cc3)C2N2CCCc3cc(O)ccc3C(=C1)CC2,7.086,True,C30H34N2O3,470.6,5.39,2,5,56.2,2,35,0.4,138.7,7,2,0.616,False,1,False,True,True,False,False,-6.28,Insoluble,High,True,False,-5.34,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCOC3)cc2)Oc2cccc(O)c21,8.204,True,C27H27NO5,445.5,4.83,2,6,71.4,6,33,0.26,126.4,5,3,0.566,True,0,True,True,True,True,False,-5.65,Moderately Soluble,High,True,False,-5.59,False,False,True,True,True,High,
CCC1=Nc2cc(O)ccc2C1=Cc1ccc(O)cc1,6.456,True,C17H15NO2,265.3,4.13,2,3,52.8,2,20,0.12,81.5,3,2,0.857,True,0,True,True,True,True,False,-4.4,Moderately Soluble,High,True,False,-4.99,False,False,True,True,True,High,
Oc1ccc(C2=CC(C3CN4CCSC3=CC=CC=CCO4)=C2)cc1,6.929,True,C21H21NO2S,351.5,4.32,1,4,32.7,2,25,0.24,104.0,4,1,0.86,True,0,True,True,True,True,False,-4.79,Moderately Soluble,High,True,False,-5.38,False,False,True,True,False,High,
CCC1(Cc2ccc(O)cc2)C(=O)c2c(O)ccc(C)c21,6.448,True,C18H18O3,282.3,3.49,2,3,57.5,3,21,0.28,81.0,3,2,0.906,True,0,True,True,True,True,True,-4.02,Moderately Soluble,High,True,False,-5.54,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)=C(c2ccc(O)cc2)C1c1cccc(O)c1,7.254,True,C24H23NO3,373.5,4.79,3,4,63.9,4,28,0.17,111.1,4,3,0.615,True,0,True,True,True,True,False,-5.39,Moderately Soluble,High,True,False,-5.18,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CCN2c2ccc(O)cc2C1CC(O)CC,6.679,True,C23H27NO3,365.5,4.54,3,4,63.9,4,27,0.39,108.1,4,2,0.744,True,0,True,True,True,True,False,-5.03,Moderately Soluble,High,True,False,-5.31,False,False,True,True,True,High,
Cc1ccc(-c2ccc(O)cn2)cc1-c1ccc(F)cc1,6.662,True,C18H14FNO,279.3,4.57,1,2,33.1,2,21,0.06,81.5,3,3,0.745,True,0,True,True,True,True,False,-4.95,Moderately Soluble,High,True,False,-4.76,True,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3SCC2(Cc2ccccc2)C(=O)c2cc(O)ccc21,7.469,True,C26H22O3S,414.5,5.95,2,4,57.5,3,30,0.19,121.0,5,3,0.556,False,1,False,True,False,False,False,-6.4,Insoluble,High,False,False,-4.6,False,False,True,False,True,Low,
CCC1=Cc2cc(O)ccc2C1c1ccc(O)cc1CN(C)CC,7.232,True,C21H25NO2,323.4,4.49,2,3,43.7,5,24,0.33,98.3,3,2,0.852,True,0,True,True,True,True,False,-4.71,Moderately Soluble,High,True,False,-5.08,False,False,True,True,True,High,
CC(C)N1CCN(c2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccccc21,7.544,True,C29H35N3O3,473.6,5.29,1,6,48.4,7,35,0.38,140.7,5,3,0.503,False,1,False,True,True,False,False,-6.03,Insoluble,High,True,False,-5.43,True,False,True,True,True,High,
Oc1ccc2c(c1)CCN(Cc1ccco1)C1C2=COc2cc(O)ccc21,6.278,True,C22H19NO4,361.4,4.22,2,5,66.1,2,27,0.18,100.4,5,3,0.715,True,0,True,True,True,True,False,-5.08,Moderately Soluble,High,True,False,-5.51,False,False,True,True,True,High,
OCC1C2=C(CSc3ccc(O)cc31)c1ccc(O)cc1OCC2,6.524,True,C19H18O4S,342.4,3.52,3,5,69.9,1,24,0.26,93.8,4,2,0.74,True,0,True,True,True,True,True,-4.48,Moderately Soluble,High,True,False,-5.89,False,False,True,False,True,Low,
O=C1NCc2cc(O)ccc2C1c1ccc(OCCN2CCC2)cc1,6.346,True,C20H22N2O3,338.4,2.24,2,4,61.8,5,25,0.35,94.8,4,2,0.878,True,0,True,True,True,True,True,-3.37,Soluble,High,True,False,-6.77,False,False,True,True,False,Medium,
CCC1=C2c3ccc(O)cc3SC2(CCc2ccccc2)C1=O,6.913,True,C20H18O2S,322.4,4.62,1,3,37.3,4,23,0.25,93.7,4,2,0.893,True,0,True,True,True,True,False,-4.87,Moderately Soluble,High,True,False,-4.99,True,False,True,False,True,Low,
CCCN1CC(Oc2ccc(O)cc2)C(c2ccc(OCCN3CCOCC3)cc2)Oc2ccc(O)cc21,7.92,True,C30H36N2O6,520.6,4.61,2,8,83.9,9,38,0.4,145.7,5,3,0.423,False,1,False,True,True,True,False,-5.73,Moderately Soluble,High,False,True,-6.2,False,False,False,False,True,High,
CC1(C)CC(c2cccc(O)c2)C(=O)c2cc(O)ccc21,6.551,True,C18H18O3,282.3,3.75,2,3,57.5,1,21,0.28,80.9,3,2,0.837,True,0,True,True,True,True,True,-4.31,Moderately Soluble,High,True,False,-5.36,False,False,True,False,True,Low,
CCN1CCN2CCC2=CC(O)=CC=C2C1c1ccc(O)cc1N2C,6.464,True,C20H25N3O2,339.4,3.13,2,5,50.2,1,25,0.4,99.6,4,1,0.823,True,0,True,True,True,True,True,-4.03,Moderately Soluble,High,True,False,-6.15,False,False,True,True,False,Medium,
CCC12CCc3cc(O)ccc3C1(C)c1ccc(O)cc1CCN2c1cccc(O)c1,7.337,True,C27H29NO3,415.5,5.27,3,4,63.9,2,31,0.33,123.2,5,3,0.534,False,1,True,True,True,False,False,-6.03,Insoluble,High,True,False,-5.09,False,False,True,True,True,High,
CCC1=C(c2ccc(O)cc2)C(=N)c2ccc(O)cc21,7.226,True,C17H15NO2,265.3,3.8,3,3,64.3,2,20,0.12,80.1,3,2,0.773,True,0,True,True,True,True,True,-4.19,Moderately Soluble,High,True,False,-5.22,False,False,True,True,True,Medium,
Oc1ccc(C2c3ccc(O)cc3CN2Cc2ccccc2)cc1,6.764,True,C21H19NO2,317.4,4.2,2,3,43.7,3,24,0.14,93.7,4,3,0.761,True,0,True,True,True,True,False,-4.81,Moderately Soluble,High,True,False,-5.25,False,False,True,True,True,High,
C=C1C(CC)=C(c2ccc(O)cc2)C1Nc1ccc(O)cc1,6.858,True,C19H19NO2,293.4,4.31,3,3,52.5,4,22,0.16,90.0,3,2,0.736,True,0,True,True,True,True,False,-4.52,Moderately Soluble,High,True,False,-5.03,False,False,True,True,True,High,
O=C1CC(Cc2ccc(O)cc2)=Cc2ccc(O)cc21,6.174,True,C17H14O3,266.3,3.31,2,3,57.5,2,20,0.12,76.8,3,2,0.876,True,0,True,True,True,True,True,-3.89,Soluble,High,True,False,-5.57,False,False,True,False,True,Low,
Oc1ccc(NCCc2ccsc2)c2cnc3ccc(O)c(nc1)c3c2,6.227,True,C20H17N3O2S,363.4,4.47,3,6,78.3,4,26,0.1,105.7,4,4,0.498,True,0,True,True,True,True,False,-5.24,Moderately Soluble,High,False,False,-5.34,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCOc2ccc(O)cc21,7.717,True,C26H24O3,384.5,5.7,2,3,49.7,2,29,0.23,115.3,5,3,0.596,False,1,False,True,True,False,False,-6.14,Insoluble,High,True,False,-4.6,False,False,True,False,True,Low,
CCN1CCN(CCOc2cc(O)cc(C(F)(F)F)c2)C=CC(O)=C1Cl,6.307,True,C17H20ClF3N2O3,392.8,3.91,2,5,56.2,5,26,0.41,92.1,2,1,0.744,True,0,True,True,True,True,True,-4.58,Moderately Soluble,High,True,False,-5.92,False,False,True,True,False,Medium,
Oc1ccc2c(c1)CCN(c1ccccc1)C21COc2cc(O)ccc21,6.443,True,C22H19NO3,345.4,3.8,2,4,52.9,1,26,0.18,100.0,5,3,0.704,True,0,True,True,True,True,False,-4.82,Moderately Soluble,High,True,False,-5.71,False,False,True,True,True,Medium,
Oc1ccc(C(F)(F)F)c2cnc-2c(=[SH]C(F)F)cn1,6.199,True,C11H7F5N2OS,310.2,3.53,2,3,46.0,1,20,0.18,63.6,2,0,0.481,True,0,True,True,True,True,True,-4.33,Moderately Soluble,High,True,False,-5.69,False,False,False,False,False,Low,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)C(F)c2ccc(O)cc21,7.644,True,C26H23FO2,386.5,6.23,2,2,40.5,3,29,0.23,113.5,5,3,0.56,False,1,False,True,False,False,False,-6.42,Insoluble,High,False,False,-4.23,False,False,True,False,True,Low,
CCC1=C(c2ccc(O)cc2)C1=Cc1ccc(O)cc1Cl,7.123,True,C18H15ClO2,298.8,5.01,2,2,40.5,3,21,0.11,86.4,3,2,0.836,False,1,True,True,True,False,False,-5.07,Moderately Soluble,High,True,False,-4.57,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CS2(Cc2ccccc2)C(=O)O1,6.501,True,C19H18O3S,326.4,5.14,1,3,46.5,3,23,0.21,93.2,4,2,0.794,False,1,True,True,True,False,False,-5.29,Moderately Soluble,High,True,False,-4.64,True,False,True,False,True,Low,
Oc1ccc(N2CCCC2)c2cc3c(ccc(O)c3cc1)o2,6.245,True,C18H17NO3,295.3,4.16,2,4,56.8,1,22,0.22,87.3,4,3,0.708,True,0,True,True,True,True,False,-4.73,Moderately Soluble,High,True,False,-5.15,False,False,True,True,True,High,
CC(=O)C1=CNc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1,6.302,True,C23H26N2O4,394.5,3.13,2,6,71.0,6,29,0.35,111.5,4,2,0.784,True,0,True,True,True,True,True,-4.17,Moderately Soluble,High,True,False,-6.48,False,False,True,True,True,Medium,
Oc1ccc(C2=CC=C(N3CNc4ccccc43)CC2)c2cncc-2c1,6.75,True,C22H19N3O,341.4,4.84,2,4,48.4,2,26,0.14,105.2,5,1,0.7,True,0,True,True,True,True,False,-5.33,Moderately Soluble,High,True,False,-4.95,False,False,True,True,False,High,
CCC1=C2c3ccc(O)cc3C2c2ccc(O)cc2C1CO,6.316,True,C19H18O3,294.4,3.5,3,3,60.7,2,22,0.26,85.1,4,2,0.794,True,0,True,True,True,True,True,-4.14,Moderately Soluble,High,True,False,-5.61,False,False,True,False,True,Low,
CC1=C(Cc2ccc(O)cc2)C(c2ccc(O)cc2)S1,6.971,True,C17H16O2S,284.4,4.4,2,3,40.5,3,20,0.18,82.9,3,2,0.877,True,0,True,True,True,True,False,-4.62,Moderately Soluble,High,True,False,-4.91,False,False,True,False,True,Low,
CC1(Cc2ccc(O)cc2)c2cc(O)ccc2OC1c1ccc(OCCN2CCCC2)cc1,8.796,True,C28H31NO4,445.6,5.21,2,5,62.2,7,33,0.36,128.2,5,3,0.523,False,1,True,True,True,False,False,-5.82,Moderately Soluble,High,True,False,-5.32,False,False,True,True,True,High,
Oc1ccc(-c2cc(-c3ccc(O)nc3)cc(Br)n2)cc1,6.497,True,C16H11BrN2O2,343.2,3.98,2,4,66.2,2,21,0.0,83.9,3,3,0.691,True,0,True,True,True,True,True,-4.98,Moderately Soluble,High,True,False,-5.57,False,False,True,False,True,Low,
C=C1C(c2ccc(O)cc2)C(Oc2ccc(O)cc2)CN1CC,6.172,True,C19H21NO3,311.4,3.48,2,4,52.9,4,23,0.26,89.8,3,2,0.907,True,0,True,True,True,True,True,-4.08,Moderately Soluble,High,True,False,-5.73,False,False,True,True,True,Medium,
Oc1ccc(C2c3ccc(O)cc3CCC2c2cccs2)cc1,7.39,True,C20H18O2S,322.4,5.02,2,3,40.5,2,23,0.2,93.4,4,3,0.695,False,1,True,True,True,False,False,-5.42,Moderately Soluble,High,True,False,-4.7,False,False,True,False,True,Low,
O=C1NC(c2ccc(O)cc2)C(Br)c2ccc(O)cc21,6.062,True,C15H12BrNO3,334.2,3.02,3,3,69.6,1,20,0.13,78.1,3,2,0.702,True,0,True,True,True,True,True,-4.19,Moderately Soluble,High,True,False,-6.19,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)C1=O,6.757,True,C20H18O2,290.4,3.92,1,2,37.3,3,22,0.25,86.6,4,2,0.93,True,0,True,True,True,True,True,-4.32,Moderately Soluble,High,True,False,-5.29,True,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3C2(C)c2ccccc21,6.436,True,C18H16O,248.3,4.35,1,1,20.2,1,19,0.22,78.1,4,2,0.795,True,0,False,True,True,True,False,-4.52,Moderately Soluble,High,True,False,-4.73,True,False,True,False,True,Low,
CCN1CCN(C2=CSC=C(C(=O)c3ccc(O)cc3Cl)C=C2)C1,6.384,True,C18H19ClN2O2S,362.9,3.85,1,5,43.8,4,24,0.28,99.2,3,1,0.824,True,0,True,True,True,True,True,-4.44,Moderately Soluble,High,True,False,-5.78,False,False,True,True,False,Medium,
CCC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,7.409,True,C17H14O3,266.3,3.61,2,3,57.5,2,20,0.12,77.6,3,2,0.872,True,0,True,True,True,True,True,-4.08,Moderately Soluble,High,True,False,-5.36,False,False,True,False,True,Low,
CSC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCOCC3)cc2)O1,6.355,True,C22H25NO4S,399.5,3.91,1,6,51.2,7,28,0.36,111.6,4,2,0.762,True,0,True,True,True,True,True,-4.63,Moderately Soluble,High,True,False,-5.96,True,False,True,True,True,Medium,
CC1=CC2c3ccc(O)cc3CC2(Cc2ccccc2)COc2ccc(O)cc21,7.66,True,C26H24O3,384.5,5.46,2,3,49.7,2,29,0.23,114.4,5,3,0.617,False,1,True,True,True,False,False,-5.99,Moderately Soluble,High,True,False,-4.77,False,False,True,False,True,Low,
CC(C)N1CCN(c2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)OC1,6.23,True,C24H33N3O3,411.5,3.68,1,6,48.4,7,30,0.5,119.0,4,2,0.75,True,0,True,True,True,True,True,-4.54,Moderately Soluble,High,True,False,-6.2,True,False,True,True,True,Medium,
CC(=O)C1C(=Cc2ccc(O)cc2)C(c2ccccc2)C1c1ccc(O)cc1,6.951,True,C25H22O3,370.4,5.27,2,3,57.5,4,28,0.16,110.3,4,3,0.658,False,1,True,True,True,False,False,-5.67,Moderately Soluble,High,True,False,-4.82,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)C(c2cccc(O)c2)C(=O)c2ccc(O)cc21,6.564,True,C24H23NO4,389.5,4.39,3,5,81.0,3,29,0.21,112.0,4,3,0.619,True,0,True,True,True,True,False,-5.28,Moderately Soluble,High,False,False,-5.56,False,False,True,True,True,High,
CCC1=C(c2ccc(O)cc2)C(c2cccc(O)c2)C1F,7.039,True,C18H17FO2,284.3,4.4,2,2,40.5,3,21,0.22,81.1,3,2,0.877,True,0,True,True,True,True,False,-4.6,Moderately Soluble,High,True,False,-4.91,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)C(=O)c2cc(O)ccc2N1,6.765,True,C17H18N2O3,298.3,2.73,3,5,72.8,2,22,0.24,84.2,3,2,0.744,True,0,True,True,True,True,True,-3.68,Soluble,High,False,False,-6.18,False,False,True,True,False,Medium,
CCC1=C2Oc3ccc(O)cc3CC2(c2ccccc2)CCC1,7.203,True,C21H22O2,306.4,5.11,1,2,29.5,2,23,0.33,91.7,4,2,0.835,False,1,True,True,True,False,False,-5.22,Moderately Soluble,High,True,False,-4.54,True,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)CSC1,6.666,True,C20H20OS,308.4,4.8,1,2,20.2,2,22,0.3,94.5,4,2,0.86,True,0,True,True,True,True,False,-5.05,Moderately Soluble,High,True,False,-4.77,True,False,True,False,True,Low,
O=C1CCc2cc(O)ccc2C1c1ccc(OCCN2CCOC2)cc1,6.345,True,C21H23NO4,353.4,2.71,1,5,59.0,5,26,0.38,97.6,4,2,0.896,True,0,True,True,True,True,True,-3.75,Soluble,High,True,False,-6.53,True,False,True,True,False,Medium,
O=C1CC(CSc2ccc(O)cc2)Cc2ccc(O)cc21,6.418,True,C17H16O3S,300.4,3.64,2,4,57.5,3,21,0.24,83.1,3,2,0.85,True,0,True,True,True,True,True,-4.22,Moderately Soluble,High,True,False,-5.55,False,False,True,False,True,Low,
CCN1CC(Cl)Cc2cc(O)ccc2N=C1c1ccc(O)cc1,6.052,True,C18H19ClN2O2,330.8,3.66,2,4,56.1,2,23,0.28,93.0,3,2,0.826,True,0,True,True,True,True,True,-4.45,Moderately Soluble,High,True,False,-5.72,False,False,True,True,True,Medium,
CC1=NC(c2ccc(O)cc2)C1c1ccc(O)cc1C,6.451,True,C17H17NO2,267.3,3.71,2,3,52.8,2,20,0.24,79.5,3,2,0.871,True,0,True,True,True,True,True,-4.14,Moderately Soluble,High,True,False,-5.3,False,False,True,True,True,Medium,
CCN1C=C(F)N(Cc2ccc(O)cc2C(=O)c2ccc(O)cc2)CC1,6.348,True,C20H21FN2O3,356.4,3.23,2,5,64.0,5,26,0.25,96.5,3,2,0.636,True,0,True,True,True,True,True,-4.1,Moderately Soluble,High,True,False,-6.18,False,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2O)C1,6.561,True,C19H18O2,278.4,4.16,2,2,40.5,2,21,0.26,83.4,4,2,0.866,True,0,True,True,True,True,False,-4.48,Moderately Soluble,High,True,False,-5.04,False,False,True,False,True,Low,
CCN1CCN(Cc2ccc(O)c(Cl)c2)c2ccc(O)cc21,6.194,True,C17H19ClN2O2,318.8,3.6,2,4,46.9,3,22,0.29,90.2,3,2,0.908,True,0,True,True,True,True,True,-4.29,Moderately Soluble,High,True,False,-5.69,False,False,True,True,True,Medium,
O=C1c2cc(O)ccc2CC(c2ccccc2)c2cc(O)ccc21,6.855,True,C21H16O3,316.4,4.02,2,3,57.5,1,24,0.1,91.6,4,3,0.713,True,0,True,True,True,True,False,-4.82,Moderately Soluble,High,True,False,-5.38,False,False,True,False,True,Low,
CCN1CCOc2cc(O)ccc2C1c1ccc(O)cc1CCN1CCOc2ccccc21,7.258,True,C27H30N2O4,446.5,4.34,2,6,65.4,5,33,0.33,128.7,5,3,0.608,True,0,True,True,True,True,False,-5.42,Moderately Soluble,High,True,False,-5.94,False,False,True,True,True,High,
CCC1=C2C(=CCc3cc(O)ccc32)c2ccc(O)cc2NC1CO,6.796,True,C21H21NO3,335.4,3.69,4,4,72.7,2,25,0.24,99.6,4,2,0.675,True,0,True,True,True,True,True,-4.47,Moderately Soluble,High,False,False,-5.73,False,False,True,True,True,Medium,
CCC1(CF)COc2cc(O)ccc2C1c1ccco1,6.577,True,C16H17FO3,276.3,3.88,1,3,42.6,3,20,0.38,72.9,3,2,0.925,True,0,True,True,True,True,True,-4.2,Moderately Soluble,High,True,False,-5.23,True,False,True,False,True,Low,
Oc1ccc2c(c1)CCC1CCOc3cc(O)ccc3C1=C2,6.706,True,C19H18O3,294.4,3.98,2,3,49.7,0,22,0.26,86.0,4,2,0.772,True,0,True,True,True,True,True,-4.58,Moderately Soluble,High,True,False,-5.27,False,False,True,False,True,Low,
OCCN1C(O)=C(c2ccc(O)cc2)C(c2ccccc2)C1(Cl)c1ccccc1,7.109,True,C24H22ClNO3,407.9,4.8,3,4,63.9,5,29,0.17,114.6,4,3,0.42,True,0,True,True,True,True,False,-5.52,Moderately Soluble,High,True,False,-5.38,False,False,True,True,True,High,
CC1=C(Nc2ccc(O)cc2)C(c2cccc(O)c2)C(c2ccccc2)C1,7.169,True,C24H23NO2,357.5,5.76,3,3,52.5,4,27,0.17,109.1,4,3,0.521,False,1,False,True,True,False,False,-5.91,Moderately Soluble,High,True,False,-4.39,False,False,True,True,True,High,
CC12c3ccc(O)cc3CN1CCC(=O)C(CO)c1ccccc12,6.466,True,C20H21NO3,323.4,2.52,2,4,60.8,1,24,0.35,90.9,4,2,0.846,True,0,True,True,True,True,True,-3.74,Soluble,High,True,False,-6.48,False,False,True,True,False,Medium,
CCC1=C(c2ccc(O)cc2)C(c2cccc(O)c2)C1=C1CC(c2ccccc2)C1=O,7.385,True,C28H24O3,408.5,6.11,2,3,57.5,4,31,0.18,122.0,5,3,0.512,False,1,False,True,False,False,False,-6.39,Insoluble,High,False,False,-4.45,False,False,True,False,True,Low,
Oc1ccc(C2CC(c3cccnc3)c3cc(O)ccc32)cc1,6.629,True,C20H17NO2,303.4,4.16,2,3,53.4,2,23,0.15,88.8,4,3,0.747,True,0,True,True,True,True,False,-4.79,Moderately Soluble,High,True,False,-5.2,False,False,True,False,True,Low,
